image_id,width_cm,height_cm,size_cm2,aspect_ratio,medium,style,artist_experience_years,artist_previous_sales,artist_reputation_score,country,is_original,edition_size,condition,year_created,time_taken_hours,ai_quality_score,ai_authenticity_score,image_brightness_score,image_contrast_score,composition_score,color_harmony_score,subject_complexity_score,market_demand_index,price_usd
ART_00159,114,135,15390,0.84,mixed_media,expressionism,21,6,4.84,Italy,1,1,new,2023,220,0.93,0.74,0.79,0.58,0.59,0.96,0.89,0.74,6245.30
ART_00160,59,104,6136,0.57,pastel,conceptual,4,413,4.08,Canada,1,1,new,2000,38,0.97,0.82,0.67,0.92,0.96,0.99,0.89,0.89,3213.44
ART_00161,36,130,4680,0.28,acrylic,abstract,10,26,3.41,UK,1,1,fair,1996,214,0.70,0.67,0.80,0.72,0.75,0.47,0.52,0.52,1080.61
ART_00162,77,144,11088,0.53,digital,impressionism,16,44,5.47,Turkey,1,1,fair,2007,90,0.95,0.75,0.38,0.72,0.99,0.91,0.40,0.62,2847.50
ART_00163,56,34,1904,1.65,ink,conceptual,14,187,3.32,Japan,1,1,new,2011,243,0.90,0.92,0.38,0.34,0.93,0.97,0.37,0.85,1210.70
ART_00164,37,145,5365,0.26,watercolor,conceptual,22,75,3.53,UAE,1,1,fair,2010,204,0.99,0.82,0.86,0.47,0.92,0.53,0.59,0.73,1941.82
ART_00165,122,86,10492,1.42,mixed_media,realism,0,28,4.29,Japan,1,1,fair,2002,141,0.68,0.58,0.85,0.91,0.63,0.80,0.26,0.98,2401.83
ART_00166,107,104,11128,1.03,oil,pop_art,17,194,3.62,Turkey,1,1,good,1998,163,0.99,0.83,0.50,0.82,0.87,0.64,0.74,0.89,6048.44
ART_00167,82,62,5084,1.32,gouache,minimalism,22,33,4.47,Germany,1,1,excellent,2002,111,0.99,0.65,0.87,0.69,0.65,0.95,0.46,0.87,2116.53
ART_00168,43,83,3569,0.52,digital,minimalism,12,9,3.83,Italy,0,25,new,1999,11,0.69,0.49,0.31,0.52,0.54,0.94,0.35,0.47,509.98
ART_00169,86,73,6278,1.18,mixed_media,realism,22,10,4.72,France,1,1,new,2012,108,0.99,0.64,0.72,0.49,0.99,0.61,0.61,0.97,4608.67
ART_00170,64,79,5056,0.81,digital,surrealism,3,0,2.95,Turkey,1,1,good,2011,137,0.90,0.95,0.43,0.35,0.63,0.75,0.35,0.77,1380.72
ART_00171,49,65,3185,0.75,gouache,abstract,2,88,3.72,UAE,0,59,good,2001,209,0.97,0.55,0.84,0.82,0.91,0.66,0.47,0.77,855.56
ART_00172,149,121,18029,1.23,digital,impressionism,24,222,4.87,Japan,1,1,fair,2022,72,0.99,0.94,0.55,0.92,0.98,0.65,0.44,0.46,3850.63
ART_00173,153,122,18666,1.25,oil,realism,9,51,3.04,UAE,1,1,excellent,2015,28,0.78,0.95,0.63,0.62,0.93,0.81,0.90,0.64,4158.27
ART_00174,111,26,2886,4.27,gouache,abstract,2,59,4.25,UK,1,1,excellent,2022,185,0.92,0.94,0.30,0.32,0.72,0.72,0.79,0.94,1234.38
ART_00175,137,132,18084,1.04,charcoal,impressionism,10,344,4.55,Japan,0,29,good,2016,157,0.99,0.51,0.35,0.84,0.99,0.87,0.59,0.66,3991.68
ART_00176,71,140,9940,0.51,charcoal,expressionism,13,0,3.73,Canada,1,1,good,1998,144,0.96,0.88,0.33,0.81,0.84,0.58,0.70,0.82,2711.86
ART_00177,103,59,6077,1.75,pastel,landscape,1,126,3.97,Pakistan,1,1,new,1998,104,0.95,0.69,0.85,0.57,0.59,0.97,0.68,0.72,1691.39
ART_00178,148,109,16132,1.36,oil,minimalism,4,2,3.71,UAE,1,1,fair,2013,115,0.91,0.84,0.55,0.92,0.93,0.53,0.50,0.98,4058.84
ART_00179,128,67,8576,1.91,mixed_media,realism,18,328,5.91,Bangladesh,1,1,excellent,2025,211,0.95,0.65,0.34,0.47,0.95,0.96,0.39,0.75,6298.83
ART_00180,92,86,7912,1.07,pastel,realism,24,107,3.79,USA,1,1,good,1996,122,0.88,0.63,0.70,0.31,0.73,0.93,0.29,0.41,2088.16
ART_00181,59,114,6726,0.52,charcoal,portrait,14,39,3.64,Germany,1,1,fair,2002,58,0.90,0.96,0.83,0.47,0.72,0.69,0.52,0.97,1958.94
ART_00182,113,43,4859,2.63,digital,minimalism,2,230,4.79,UK,1,1,excellent,2008,61,0.99,0.81,0.37,0.44,0.62,0.68,0.76,0.98,2440.46
ART_00183,52,132,6864,0.39,gouache,landscape,10,68,4.86,USA,0,30,new,2012,88,0.94,0.63,0.39,0.91,0.75,0.53,0.33,0.73,1350.01
ART_00184,100,128,12800,0.78,mixed_media,abstract,1,36,2.69,Turkey,0,69,good,2011,182,0.87,0.84,0.55,0.59,0.67,0.73,0.38,0.87,1499.48
ART_00185,123,102,12546,1.21,digital,landscape,18,122,4.50,Japan,1,1,excellent,2002,212,0.93,0.92,0.41,0.36,0.78,0.56,0.82,0.68,4656.34
ART_00186,81,92,7452,0.88,ink,minimalism,16,193,5.48,Turkey,0,33,good,2001,53,0.99,0.76,0.86,0.37,0.77,0.72,0.50,0.68,1866.74
ART_00187,86,32,2752,2.69,watercolor,realism,18,406,3.91,Germany,1,1,new,2006,33,0.99,0.83,0.54,0.63,0.55,0.61,0.95,0.77,1857.46
ART_00188,78,136,10608,0.57,gouache,impressionism,20,31,3.22,UK,1,1,new,1997,94,0.79,0.73,0.78,0.59,0.58,0.66,0.82,0.48,2173.14
ART_00189,149,144,21456,1.03,charcoal,portrait,10,223,5.42,UAE,1,1,good,1993,243,0.90,0.80,0.83,0.75,0.93,0.61,0.59,0.43,4753.06
ART_00190,84,67,5628,1.25,ink,minimalism,21,9,4.58,Bangladesh,1,1,good,2001,88,0.99,0.60,0.34,0.68,0.84,0.76,0.49,0.42,1350.02
ART_00191,27,151,4077,0.18,charcoal,landscape,6,172,3.42,UAE,1,1,good,2018,217,0.83,0.71,0.63,0.57,0.96,0.56,0.85,0.56,1228.15
ART_00192,32,88,2816,0.36,acrylic,portrait,18,410,4.30,Germany,1,1,new,2010,187,0.99,0.68,0.71,0.93,0.67,0.96,0.91,0.77,2426.14
ART_00193,152,149,22648,1.02,watercolor,conceptual,19,202,3.70,USA,1,1,fair,2018,156,0.99,0.90,0.61,0.72,0.92,0.99,0.31,0.74,5231.26
ART_00194,31,64,1984,0.48,pastel,minimalism,14,405,5.03,India,1,1,excellent,2023,234,0.99,0.62,0.74,0.36,0.94,0.53,0.64,0.89,1685.87
ART_00195,122,65,7930,1.88,charcoal,minimalism,0,148,4.38,UK,1,1,good,1991,171,0.71,0.88,0.46,0.65,0.55,0.88,0.62,0.74,1858.78
ART_00196,63,118,7434,0.53,charcoal,impressionism,9,67,3.36,UK,1,1,new,1994,80,0.99,0.73,0.67,0.31,0.93,0.58,0.79,0.86,2705.79
ART_00197,40,104,4160,0.38,ink,surrealism,5,209,4.70,UK,1,1,fair,2016,243,0.82,0.67,0.59,0.49,0.98,0.64,0.96,0.68,1502.64
ART_00198,83,120,9960,0.69,oil,portrait,20,269,5.37,Canada,1,1,good,2001,26,0.99,0.96,0.73,0.91,0.71,0.52,0.65,0.62,6217.87
ART_00199,157,157,24649,1.00,ink,surrealism,25,354,5.97,Canada,0,39,excellent,2008,216,0.99,0.80,0.64,0.39,0.83,0.83,0.58,0.62,7036.96
ART_00200,147,54,7938,2.72,ink,abstract,2,342,5.39,Turkey,1,1,excellent,2007,13,0.97,0.66,0.41,0.35,0.60,0.84,0.45,0.81,2802.72
ART_00201,130,95,12350,1.37,acrylic,conceptual,25,28,4.82,Germany,1,1,fair,2003,14,0.99,0.57,0.32,0.78,0.67,0.54,0.68,0.54,3449.91
ART_00202,105,25,2625,4.20,gouache,impressionism,13,309,3.36,Germany,1,1,good,2024,63,0.99,0.90,0.53,0.82,0.99,0.75,0.46,0.94,1273.27
ART_00203,114,110,12540,1.04,ink,minimalism,10,260,5.22,Turkey,1,1,good,2016,67,0.99,0.77,0.31,0.66,0.74,0.94,0.93,0.71,3838.98
ART_00204,122,135,16470,0.90,pastel,realism,11,174,4.94,Italy,1,1,excellent,2023,189,0.99,0.64,0.73,0.80,0.75,0.94,0.88,0.96,5138.45
ART_00205,37,61,2257,0.61,mixed_media,conceptual,1,339,3.66,Bangladesh,1,1,new,2012,107,0.99,0.58,0.32,0.41,0.82,0.85,0.89,0.65,1518.85
ART_00206,88,81,7128,1.09,ink,conceptual,23,129,3.24,France,0,77,good,2023,136,0.93,0.74,0.71,0.44,0.99,0.97,0.38,0.96,1045.97
ART_00207,24,46,1104,0.52,charcoal,realism,21,170,4.74,UK,0,40,excellent,2023,26,0.89,0.67,0.56,0.89,0.67,0.84,0.56,0.92,552.72
ART_00208,136,64,8704,2.13,charcoal,surrealism,14,384,3.74,Turkey,1,1,good,2020,165,0.99,0.78,0.63,0.92,0.70,0.74,0.50,0.84,3265.92
ART_00209,48,147,7056,0.33,oil,realism,10,111,5.25,Japan,1,1,excellent,1991,68,0.99,0.64,0.84,0.93,0.88,0.99,0.93,0.46,4607.07
ART_00210,156,68,10608,2.29,oil,minimalism,1,336,3.54,USA,1,1,new,2015,43,0.80,0.96,0.51,0.78,0.53,0.93,0.87,0.68,3569.00
ART_00211,35,157,5495,0.22,digital,surrealism,11,111,4.66,Germany,1,1,excellent,2013,219,0.99,0.87,0.48,0.90,0.63,0.58,0.49,0.84,2739.30
ART_00212,100,149,14900,0.67,gouache,minimalism,10,199,4.58,UAE,1,1,fair,1995,105,0.99,0.58,0.73,0.40,0.60,0.51,0.64,0.68,3133.28
ART_00213,68,57,3876,1.19,pastel,conceptual,9,22,4.49,UAE,1,1,new,2006,71,0.77,0.57,0.51,0.57,0.71,0.71,0.85,0.69,1072.39
ART_00214,109,73,7957,1.49,oil,impressionism,11,160,5.05,Pakistan,1,1,excellent,2020,47,0.84,0.94,0.37,0.95,0.93,0.66,0.57,0.85,4236.80
ART_00215,56,91,5096,0.62,oil,surrealism,1,43,4.61,Japan,1,1,fair,1999,123,0.80,0.76,0.46,0.65,0.65,0.86,0.77,0.69,1993.54
ART_00216,152,94,14288,1.62,pastel,abstract,15,7,2.98,Turkey,0,11,excellent,2004,35,0.99,0.62,0.81,0.85,0.58,0.61,0.42,0.92,2715.64
ART_00217,103,134,13802,0.77,mixed_media,surrealism,13,59,3.18,Bangladesh,1,1,good,2020,188,0.99,0.63,0.51,0.58,0.66,0.99,0.77,0.76,3638.67
ART_00218,100,138,13800,0.72,oil,impressionism,11,414,3.35,Germany,1,1,new,2015,141,0.99,0.62,0.86,0.70,0.98,0.81,0.67,0.96,7864.09
ART_00219,89,138,12282,0.64,charcoal,abstract,16,9,3.15,USA,0,22,new,2019,95,0.74,0.61,0.43,0.91,0.95,0.96,0.26,0.45,1392.41
ART_00220,60,22,1320,2.73,digital,realism,6,35,4.92,Japan,1,1,fair,1993,190,0.99,0.58,0.68,0.31,0.65,0.60,0.44,0.45,482.64
ART_00221,127,65,8255,1.95,digital,conceptual,22,332,5.28,Turkey,1,1,fair,2024,86,0.99,0.81,0.30,0.78,0.65,0.76,0.91,0.66,2966.52
ART_00222,118,22,2596,5.36,charcoal,realism,14,1,4.98,Turkey,0,84,new,2003,182,0.66,0.80,0.68,0.80,0.51,0.70,0.29,0.99,708.57
ART_00223,26,100,2600,0.26,pastel,realism,3,372,4.73,USA,1,1,new,2001,43,0.81,0.87,0.62,0.47,0.93,0.89,0.49,0.78,1927.78
ART_00224,154,29,4466,5.31,acrylic,abstract,12,244,5.26,USA,1,1,excellent,2001,107,0.81,0.56,0.37,0.66,0.53,0.78,0.91,0.41,2073.85
ART_00225,88,137,12056,0.64,watercolor,minimalism,22,389,3.51,Germany,1,1,good,2025,16,0.95,0.86,0.56,0.83,0.78,0.85,0.95,0.75,4166.71
ART_00226,124,26,3224,4.77,watercolor,pop_art,2,77,4.81,Turkey,1,1,excellent,2007,47,0.86,0.62,0.38,0.86,0.76,0.49,0.70,0.59,1006.17
ART_00227,105,74,7770,1.42,ink,portrait,1,418,3.31,France,1,1,new,2025,114,0.99,0.67,0.57,0.56,0.97,0.99,0.32,0.54,2115.01
ART_00228,106,121,12826,0.88,acrylic,landscape,23,0,4.49,Italy,0,10,good,2020,9,0.99,0.69,0.60,0.32,0.85,0.70,0.38,0.74,3227.91
ART_00229,73,119,8687,0.61,digital,conceptual,2,358,5.21,UK,1,1,fair,1999,151,0.99,0.68,0.75,0.56,0.60,0.67,0.33,0.63,2429.86
ART_00230,21,130,2730,0.16,gouache,surrealism,1,392,5.09,Bangladesh,0,28,new,2005,41,0.86,0.87,0.89,0.31,0.77,0.62,0.28,0.73,1116.48
ART_00231,75,27,2025,2.78,digital,portrait,8,281,3.97,Pakistan,1,1,good,2008,109,0.89,0.73,0.30,0.77,0.60,0.61,0.80,0.82,1214.45
ART_00232,100,35,3500,2.86,mixed_media,conceptual,17,1,3.32,India,0,65,good,2015,61,0.84,0.77,0.67,0.37,0.63,0.89,0.30,0.58,705.15
ART_00233,139,72,10008,1.93,digital,pop_art,6,241,4.29,Turkey,1,1,excellent,1996,160,0.99,0.85,0.37,0.92,0.64,0.91,0.83,0.74,3077.42
ART_00234,113,78,8814,1.45,watercolor,realism,21,291,5.35,France,1,1,new,1993,214,0.89,0.76,0.87,0.48,0.90,0.73,0.31,0.63,4958.92
ART_00235,21,71,1491,0.30,charcoal,pop_art,15,6,5.34,Germany,0,35,good,1999,176,0.92,0.63,0.80,0.76,0.64,0.93,0.28,0.85,715.59
ART_00236,84,58,4872,1.45,pastel,portrait,7,239,4.69,Germany,1,1,fair,1997,171,0.99,0.57,0.38,0.68,0.82,0.94,0.30,0.82,2165.65
ART_00237,22,124,2728,0.18,digital,minimalism,0,353,3.86,Germany,1,1,fair,2025,30,0.79,0.79,0.76,0.92,0.95,0.79,0.66,0.67,889.27
ART_00238,44,122,5368,0.36,charcoal,conceptual,3,308,4.10,Bangladesh,1,1,excellent,2020,246,0.87,0.86,0.47,0.95,0.94,0.72,0.45,0.82,1828.42
ART_00239,109,57,6213,1.91,ink,landscape,13,159,4.02,Pakistan,1,1,excellent,2026,187,0.99,0.71,0.86,0.58,0.58,0.71,0.29,0.51,1448.99
ART_00240,119,30,3570,3.97,acrylic,landscape,19,13,3.31,Bangladesh,1,1,excellent,2017,173,0.98,0.93,0.66,0.41,0.87,0.72,0.41,0.96,2270.61
ART_00241,94,62,5828,1.52,oil,realism,2,304,5.28,Canada,1,1,excellent,2023,56,0.99,0.86,0.82,0.46,0.90,0.82,0.55,0.75,3948.79
ART_00242,60,103,6180,0.58,gouache,realism,16,380,5.06,Japan,1,1,excellent,2025,38,0.99,0.71,0.89,0.31,0.87,0.56,0.70,0.75,2744.83
ART_00243,100,98,9800,1.02,charcoal,conceptual,19,45,4.75,Bangladesh,1,1,fair,2009,168,0.99,0.72,0.82,0.52,0.88,0.60,0.54,0.61,2048.76
ART_00244,112,106,11872,1.06,charcoal,expressionism,7,1,3.23,USA,1,1,excellent,2013,189,0.77,0.74,0.36,0.52,0.59,0.98,0.36,0.52,1445.07
ART_00245,151,86,12986,1.76,oil,conceptual,4,112,4.15,Germany,0,8,new,1997,238,0.79,0.81,0.67,0.64,0.99,0.96,0.48,0.74,3800.12
ART_00246,121,145,17545,0.83,mixed_media,landscape,14,361,5.57,Turkey,1,1,excellent,2026,81,0.99,0.57,0.53,0.84,0.69,0.54,0.60,0.95,8375.46
ART_00247,122,71,8662,1.72,digital,conceptual,3,38,4.72,Italy,0,25,good,1996,21,0.88,0.64,0.47,0.82,0.56,0.98,0.96,0.98,2091.06
ART_00248,155,34,5270,4.56,oil,landscape,21,143,3.58,France,1,1,fair,2021,36,0.99,0.71,0.38,0.95,0.93,0.91,0.41,0.53,1714.93
ART_00249,137,39,5343,3.51,watercolor,realism,2,49,4.99,Italy,1,1,excellent,2011,84,0.96,0.79,0.81,0.94,0.72,0.54,0.87,0.84,2129.48
ART_00250,121,94,11374,1.29,ink,surrealism,22,152,5.54,Germany,1,1,new,1991,35,0.90,0.60,0.63,0.89,0.88,0.56,0.61,0.94,4550.71
ART_00251,97,21,2037,4.62,gouache,surrealism,1,307,3.12,UAE,0,19,new,2014,192,0.99,0.56,0.69,0.77,0.95,0.94,0.63,0.57,819.33
ART_00252,159,65,10335,2.45,mixed_media,surrealism,0,118,3.90,Germany,1,1,new,2010,232,0.69,0.75,0.33,0.39,0.77,0.88,0.97,0.73,3241.09
ART_00253,153,21,3213,7.29,gouache,expressionism,0,183,3.44,UK,1,1,fair,1997,55,0.69,0.91,0.75,0.74,0.87,0.55,0.93,0.43,827.73
ART_00254,75,104,7800,0.72,gouache,conceptual,17,359,5.04,USA,0,46,good,1995,11,0.99,0.54,0.80,0.47,0.99,0.78,0.61,0.51,1645.26
ART_00255,106,25,2650,4.24,mixed_media,abstract,14,0,5.32,Italy,1,1,excellent,1997,96,0.91,0.95,0.56,0.87,0.92,0.94,0.86,0.95,3140.80
ART_00256,81,103,8343,0.79,charcoal,impressionism,10,26,3.55,USA,1,1,good,2015,215,0.85,0.71,0.35,0.87,0.96,0.83,0.76,0.97,2375.85
ART_00257,109,124,13516,0.88,charcoal,pop_art,6,113,3.96,Pakistan,0,17,fair,2002,177,0.99,0.83,0.74,0.71,0.89,0.62,0.40,0.95,2662.29
ART_00258,136,125,17000,1.09,mixed_media,realism,1,48,4.15,Turkey,1,1,new,2004,89,0.64,0.63,0.59,0.85,0.95,0.46,0.36,0.42,3028.89
ART_00259,55,71,3905,0.77,watercolor,realism,12,70,3.04,Canada,1,1,fair,1997,93,0.92,0.84,0.78,0.59,0.63,0.93,0.36,0.54,855.57
ART_00260,81,91,7371,0.89,gouache,landscape,10,45,4.42,Turkey,1,1,new,2021,122,0.99,0.96,0.69,0.35,0.68,0.83,0.57,0.86,2592.95
ART_00261,46,37,1702,1.24,charcoal,landscape,24,24,4.44,Canada,1,1,good,2004,206,0.93,0.77,0.65,0.46,0.55,0.73,0.73,0.66,974.04
ART_00262,146,102,14892,1.43,oil,surrealism,6,369,5.51,Canada,0,29,new,2004,84,0.99,0.50,0.47,0.36,0.58,0.90,0.74,0.84,5943.39
ART_00263,54,39,2106,1.38,acrylic,impressionism,0,63,2.96,USA,1,1,new,2019,154,0.65,0.82,0.70,0.88,0.75,0.90,0.83,0.61,790.20
ART_00264,72,110,7920,0.65,charcoal,minimalism,0,114,2.96,Bangladesh,1,1,fair,2011,24,0.80,0.93,0.55,0.41,0.68,0.52,0.30,0.68,906.16
ART_00265,48,55,2640,0.87,pastel,impressionism,3,22,4.07,USA,1,1,new,2012,123,0.99,0.76,0.38,0.47,0.66,0.60,0.46,0.64,1066.37
ART_00266,129,32,4128,4.03,acrylic,minimalism,23,372,5.92,India,1,1,new,2019,18,0.99,0.68,0.40,0.86,0.99,0.90,0.97,0.45,2795.46
ART_00267,74,127,9398,0.58,charcoal,portrait,7,396,4.00,Turkey,0,53,good,2008,93,0.80,0.86,0.54,0.58,0.90,0.87,0.62,0.93,2070.27
ART_00268,114,113,12882,1.01,watercolor,abstract,17,409,4.51,Canada,1,1,good,2023,164,0.99,0.77,0.34,0.91,0.89,0.71,0.68,0.74,5128.70
ART_00269,130,140,18200,0.93,mixed_media,conceptual,9,392,4.33,UAE,1,1,fair,2001,212,0.97,0.59,0.84,0.68,0.93,0.67,0.75,0.45,4640.80
ART_00270,156,54,8424,2.89,digital,expressionism,22,180,5.21,Canada,1,1,fair,2025,233,0.99,0.95,0.70,0.93,0.70,0.66,0.86,0.85,3090.89
ART_00271,98,150,14700,0.65,gouache,landscape,17,154,5.19,France,1,1,fair,2005,182,0.99,0.65,0.80,0.62,0.76,0.58,0.80,0.87,4451.76
ART_00272,92,149,13708,0.62,charcoal,abstract,12,304,4.93,Canada,0,72,good,2007,170,0.99,0.58,0.36,0.90,0.92,0.54,0.28,0.43,1795.16
ART_00273,121,111,13431,1.09,acrylic,surrealism,1,205,4.15,France,1,1,good,1995,107,0.99,0.76,0.88,0.80,0.95,0.67,0.64,0.75,5224.88
ART_00274,97,88,8536,1.10,oil,landscape,19,408,5.25,India,1,1,good,2003,163,0.96,0.86,0.65,0.94,0.92,0.82,0.65,0.61,5481.72
ART_00275,148,138,20424,1.07,mixed_media,minimalism,1,11,4.44,UK,1,1,new,2016,229,0.75,0.68,0.42,0.40,0.70,0.48,0.88,0.42,3175.40
ART_00276,53,71,3763,0.75,acrylic,landscape,15,135,3.92,UK,1,1,excellent,1995,48,0.95,0.59,0.47,0.88,0.59,0.56,0.58,0.82,2146.66
ART_00277,99,118,11682,0.84,digital,portrait,22,4,4.58,Turkey,1,1,new,2001,78,0.72,0.60,0.72,0.53,0.73,0.80,0.86,0.82,3108.17
ART_00278,136,64,8704,2.13,watercolor,minimalism,11,106,3.82,Italy,1,1,excellent,2024,101,0.88,0.80,0.52,0.84,0.95,0.55,0.58,0.46,1601.61
ART_00279,58,157,9106,0.37,watercolor,pop_art,4,13,3.44,USA,1,1,good,2001,12,0.76,0.65,0.86,0.58,0.84,0.53,0.94,0.92,1900.91
ART_00280,117,80,9360,1.46,ink,landscape,22,315,3.82,Germany,0,80,fair,2005,27,0.99,0.84,0.72,0.61,0.65,0.75,0.59,0.93,1544.69
ART_00281,107,159,17013,0.67,charcoal,expressionism,3,43,3.23,Italy,1,1,new,2011,101,0.99,0.62,0.39,0.54,0.80,0.85,0.40,0.98,2865.43
ART_00282,140,46,6440,3.04,gouache,minimalism,9,46,4.20,Japan,1,1,excellent,2012,75,0.99,0.66,0.86,0.73,0.66,0.90,0.76,0.93,1865.48
ART_00283,71,30,2130,2.37,mixed_media,surrealism,7,14,4.89,Japan,1,1,good,2004,168,0.79,0.66,0.50,0.85,0.98,0.69,0.44,0.54,1255.94
ART_00284,102,106,10812,0.96,oil,landscape,19,11,3.56,Pakistan,1,1,fair,2004,29,0.79,0.95,0.81,0.71,0.70,0.90,0.85,0.48,2509.45
ART_00285,48,88,4224,0.55,charcoal,landscape,17,145,3.74,Germany,1,1,good,2020,150,0.99,0.60,0.49,0.94,0.56,0.74,0.49,0.77,1390.27
ART_00286,113,112,12656,1.01,watercolor,pop_art,13,2,3.15,Germany,1,1,good,2012,171,0.99,0.76,0.28,0.68,0.99,0.53,0.30,0.57,2593.36
ART_00287,121,46,5566,2.63,acrylic,expressionism,9,229,5.29,France,1,1,new,2002,142,0.99,0.64,0.68,0.41,0.64,0.55,0.90,0.55,2478.18
ART_00288,36,47,1692,0.77,acrylic,conceptual,7,320,5.67,Turkey,1,1,excellent,2001,100,0.86,0.72,0.51,0.42,0.54,0.69,0.58,0.56,1226.52
ART_00289,135,57,7695,2.37,charcoal,minimalism,9,110,4.85,India,1,1,good,1993,220,0.91,0.64,0.73,0.39,0.99,0.75,0.76,0.64,2399.05
ART_00290,30,149,4470,0.20,gouache,portrait,18,340,5.78,Bangladesh,1,1,good,2013,77,0.99,0.66,0.67,0.55,0.69,0.84,0.80,0.41,2176.32
ART_00291,53,61,3233,0.87,ink,surrealism,21,42,4.44,UK,1,1,fair,1992,220,0.99,0.58,0.79,0.92,0.58,0.83,0.77,0.64,1464.23
ART_00292,136,106,14416,1.28,charcoal,pop_art,9,98,3.24,India,1,1,fair,1993,64,0.99,0.83,0.75,0.60,0.56,0.93,0.83,0.53,1899.81
ART_00293,145,23,3335,6.30,acrylic,pop_art,3,6,3.42,Bangladesh,1,1,new,1991,157,0.61,0.78,0.69,0.37,0.54,0.91,0.42,0.86,1191.13
ART_00294,127,130,16510,0.98,watercolor,landscape,18,319,5.42,India,1,1,good,1998,85,0.99,0.82,0.60,0.37,0.66,0.74,0.70,0.96,6225.77
ART_00295,38,23,874,1.65,charcoal,minimalism,18,116,4.40,India,1,1,fair,2024,39,0.98,0.76,0.72,0.71,0.91,0.65,0.79,0.62,396.90
ART_00296,91,115,10465,0.79,ink,impressionism,21,9,3.65,Japan,1,1,new,2019,106,0.99,0.71,0.82,0.80,0.97,0.92,0.94,0.45,2656.31
ART_00297,33,124,4092,0.27,charcoal,realism,11,8,4.44,Japan,0,44,fair,1994,229,0.64,0.77,0.78,0.48,0.89,0.57,0.35,0.46,660.90
ART_00298,160,71,11360,2.25,watercolor,realism,2,85,4.07,Germany,1,1,fair,1997,11,0.78,0.69,0.59,0.88,0.77,0.55,0.28,0.66,1502.99
ART_00299,28,140,3920,0.20,mixed_media,expressionism,13,243,5.28,India,0,12,good,2017,118,0.95,0.70,0.60,0.55,0.92,0.53,0.89,0.87,2561.07
ART_00300,63,140,8820,0.45,oil,pop_art,20,48,4.58,UAE,1,1,fair,1995,213,0.99,0.70,0.54,0.73,0.65,0.77,0.61,0.64,3474.67
ART_00301,44,58,2552,0.76,acrylic,abstract,2,4,5.02,USA,1,1,good,2024,38,0.65,0.56,0.51,0.65,0.95,0.77,0.66,0.68,1021.38
ART_00302,89,128,11392,0.70,oil,abstract,19,172,4.91,Japan,1,1,fair,2005,150,0.99,0.88,0.86,0.90,0.93,0.89,0.59,0.94,7518.34
ART_00303,100,86,8600,1.16,watercolor,conceptual,22,67,4.32,Germany,1,1,excellent,2011,150,0.85,0.64,0.28,0.44,0.60,0.48,0.47,0.88,2471.70
ART_00304,107,44,4708,2.43,ink,landscape,1,51,4.24,UK,1,1,good,2013,243,0.92,0.87,0.88,0.85,0.72,0.58,0.71,0.78,1430.14
ART_00305,33,66,2178,0.50,ink,landscape,5,32,3.91,UAE,1,1,good,2013,132,0.88,0.82,0.89,0.33,0.61,0.67,0.81,0.67,702.86
ART_00306,110,39,4290,2.82,ink,conceptual,4,350,3.48,Pakistan,1,1,fair,2003,118,0.99,0.70,0.77,0.70,0.97,0.88,0.76,0.58,1136.23
ART_00307,83,154,12782,0.54,oil,realism,18,3,5.30,Germany,1,1,good,1993,43,0.68,0.94,0.89,0.79,0.54,0.85,0.35,0.45,3913.55
ART_00308,149,72,10728,2.07,ink,realism,23,1,3.98,Pakistan,1,1,fair,2000,221,0.71,0.58,0.51,0.74,0.56,0.80,0.46,0.76,2239.95
ART_00309,114,20,2280,5.70,gouache,minimalism,17,66,3.29,Canada,1,1,excellent,2024,215,0.99,0.62,0.29,0.91,0.87,0.65,0.52,0.82,883.61
ART_00310,49,94,4606,0.52,pastel,realism,7,225,5.28,France,0,25,good,2014,57,0.99,0.64,0.47,0.68,0.68,0.73,0.77,0.44,1329.30
ART_00311,144,75,10800,1.92,pastel,portrait,22,170,4.21,UAE,1,1,fair,2009,238,0.99,0.60,0.66,0.34,0.97,0.65,0.84,0.62,2714.62
ART_00312,25,152,3800,0.16,ink,minimalism,15,263,3.71,Germany,0,31,fair,1992,40,0.99,0.83,0.83,0.48,0.66,0.86,0.90,0.54,840.76
ART_00313,112,78,8736,1.44,ink,conceptual,22,408,5.96,Pakistan,1,1,excellent,1994,212,0.99,0.64,0.37,0.43,0.89,0.54,0.70,0.88,5273.13
ART_00314,70,145,10150,0.48,gouache,portrait,18,154,4.16,USA,1,1,good,2016,170,0.94,0.73,0.71,0.88,0.76,0.68,0.54,0.81,2935.20
ART_00315,113,155,17515,0.73,charcoal,impressionism,4,363,5.54,India,1,1,excellent,1998,199,0.90,0.90,0.70,0.63,0.93,0.81,0.43,0.86,6772.87
ART_00316,46,147,6762,0.31,ink,minimalism,23,87,5.02,USA,0,21,excellent,1992,47,0.99,0.78,0.31,0.48,0.63,0.75,0.78,0.78,1773.90
ART_00317,101,50,5050,2.02,charcoal,landscape,24,369,4.17,Bangladesh,1,1,excellent,2006,79,0.99,0.71,0.28,0.74,0.80,0.63,0.82,0.59,1908.35
ART_00318,65,71,4615,0.92,ink,realism,20,8,3.14,Italy,0,83,good,2013,62,0.99,0.77,0.50,0.64,0.55,0.83,0.62,0.63,554.27
